Price,Boeing,Steel ETF,Crude Oil,Aerospace ETF,Industrial ETF,10Y Yield,Volatility Index,USD Index,Transport ETF,Airline ETF
Ticker,BA,SLX,CL=F,ITA,XLI,^TNX,^VIX,DX-Y.NYB,IYT,JETS
Date,,,,,,,,,,
2020-08-11,180.1300048828125,25.343786239624023,41.61000061035156,82.32120513916016,71.65778350830078,0.6579999923706055,24.030000686645508,93.62999725341797,45.60374069213867,17.50562858581543
2020-08-12,175.44000244140625,25.392871856689453,42.66999816894531,81.73777770996094,71.8892593383789,0.6700000166893005,22.280000686645508,93.44000244140625,45.811805725097656,17.426193237304688
2020-08-13,174.72999572753906,25.171993255615234,42.2400016784668,81.27388000488281,71.50963592529297,0.7160000205039978,22.1299991607666,93.33999633789062,45.57300567626953,17.18788719177246
2020-08-14,178.0800018310547,25.319244384765625,42.0099983215332,82.05819702148438,71.78741455078125,0.7089999914169312,22.049999237060547,93.0999984741211,45.90874481201172,17.247465133666992
2020-08-17,172.00999450683594,25.425594329833984,42.88999938964844,80.60916137695312,71.45407104492188,0.6830000281333923,21.350000381469727,92.8499984741211,45.8661994934082,16.74106216430664
2020-08-18,170.22999572753906,25.630109786987305,42.88999938964844,79.71009826660156,71.06519317626953,0.6690000295639038,21.510000228881836,92.2699966430664,45.464229583740234,16.651697158813477
2020-08-19,169.27000427246094,25.392871856689453,42.93000030517578,79.69575500488281,70.87999725341797,0.675000011920929,22.540000915527344,92.88999938964844,45.591915130615234,16.69141387939453
2020-08-20,169.5800018310547,25.38469123840332,42.58000183105469,79.1075439453125,70.50037384033203,0.6439999938011169,22.719999313354492,92.79000091552734,45.61083221435547,16.6616268157959
2020-08-21,167.5,24.812040328979492,42.34000015258789,78.48583984375,70.78741455078125,0.6399999856948853,22.540000915527344,93.25,45.85200500488281,16.522613525390625
2020-08-24,178.27000427246094,25.270160675048828,42.619998931884766,81.00608825683594,72.065185546875,0.6460000276565552,22.3700008392334,93.30000305175781,46.71031188964844,17.44605255126953
2020-08-25,174.72999572753906,25.196533203125,43.349998474121094,80.39873504638672,71.97259521484375,0.6819999814033508,22.030000686645508,93.0199966430664,46.625179290771484,17.4162654876709
2020-08-26,171.89999389648438,25.114727020263672,43.38999938964844,79.6766357421875,72.00962829589844,0.6869999766349792,23.270000457763672,93.01000213623047,46.589725494384766,17.16802978515625
2020-08-27,174.1999969482422,25.00019645690918,43.040000915527344,80.37482452392578,72.26889038085938,0.7459999918937683,24.469999313354492,93.01000213623047,46.92548370361328,17.7042179107666
2020-08-28,175.8000030517578,25.564664840698242,42.970001220703125,81.01565551757812,72.95409393310547,0.7289999723434448,22.959999084472656,92.37000274658203,47.4835090637207,18.1709041595459
2020-08-31,171.82000732421875,25.14744758605957,42.61000061035156,79.8870620727539,72.04668426513672,0.6930000185966492,26.40999984741211,92.13999938964844,46.8521842956543,17.63471221923828
2020-09-01,172.10000610351562,25.76099967956543,42.7599983215332,79.99225616455078,72.77816009521484,0.671999990940094,26.1200008392334,92.33999633789062,47.431480407714844,17.644643783569336
2020-09-02,174.77999877929688,25.883710861206055,41.5099983215332,81.52735900878906,73.98187255859375,0.6510000228881836,26.56999969482422,92.8499984741211,48.034423828125,17.912738800048828
2020-09-03,168.77000427246094,25.311065673828125,41.369998931884766,79.7531509399414,71.90777587890625,0.621999979019165,33.599998474121094,92.73999786376953,46.826171875,17.87302017211914
2020-09-04,171.0500030517578,25.630109786987305,39.77000045776367,79.69097900390625,72.07445526123047,0.7210000157356262,30.75,92.72000122070312,47.036617279052734,18.12125587463379
2020-09-08,161.0800018310547,24.869306564331055,36.7599983215332,77.5389633178711,70.72259521484375,0.6840000152587891,31.459999084472656,93.4800033569336,46.4620361328125,18.13118553161621
2020-09-09,160.77999877929688,25.327425003051758,38.04999923706055,77.6728744506836,71.8152084350586,0.703000009059906,28.809999465942383,93.26000213623047,47.183204650878906,17.843231201171875
2020-09-10,157.69000244140625,24.91838836669922,37.29999923706055,76.53469848632812,70.89852142333984,0.6850000023841858,29.709999084472656,93.33999633789062,46.911293029785156,17.813444137573242
2020-09-11,160.22999572753906,25.392871856689453,37.33000183105469,77.95024871826172,71.86149597167969,0.6690000295639038,26.8700008392334,93.33000183105469,47.31325912475586,17.803512573242188
2020-09-14,165.35000610351562,25.81826400756836,37.2599983215332,79.31318664550781,72.8337173461914,0.6710000038146973,25.850000381469727,93.06999969482422,47.779056549072266,18.20069122314453
2020-09-15,163.49000549316406,26.17003631591797,38.279998779296875,78.74409484863281,72.88001251220703,0.6790000200271606,25.59000015258789,93.05000305175781,48.119537353515625,18.270198822021484
2020-09-16,167.4600067138672,26.276382446289062,40.15999984741211,80.18354034423828,73.62075805664062,0.6869999766349792,26.040000915527344,93.20999908447266,48.53096008300781,18.75674057006836
2020-09-17,167.52999877929688,26.816308975219727,40.970001220703125,80.38917541503906,73.76890563964844,0.6840000152587891,26.459999084472656,92.97000122070312,48.50731658935547,18.55815315246582
2020-09-18,161.13999938964844,26.636337280273438,41.11000061035156,79.16971588134766,72.94482421875,0.6940000057220459,25.829999923706055,92.93000030517578,47.89018630981445,18.021961212158203
2020-09-21,156.35000610351562,25.2210750579834,39.310001373291016,76.35774993896484,70.52340698242188,0.6710000038146973,27.780000686645508,93.54000091552734,46.693756103515625,16.86021614074707
2020-09-22,156.8000030517578,25.1883544921875,39.599998474121094,77.11334228515625,71.22055053710938,0.6639999747276306,26.860000610351562,93.98999786376953,47.057891845703125,16.899932861328125
2020-09-23,151.17999267578125,24.812040328979492,39.93000030517578,75.12753295898438,69.94709014892578,0.6759999990463257,28.579999923706055,94.38999938964844,46.55043029785156,16.582191467285156
2020-09-24,146.0500030517578,24.84476661682129,40.310001373291016,74.4323501586914,70.04934692382812,0.6660000085830688,28.510000228881836,94.3499984741211,46.59543991088867,16.443178176879883
2020-09-25,156.02999877929688,25.00837516784668,40.25,75.96175384521484,71.0997314453125,0.6589999794960022,26.3799991607666,94.58000183105469,47.26826858520508,16.641767501831055
2020-09-28,166.0800018310547,25.47467613220215,40.599998474121094,77.58223724365234,72.38246154785156,0.6629999876022339,26.190000534057617,94.26000213623047,47.964778900146484,17.17795753479004
2020-09-29,163.60000610351562,25.122907638549805,39.290000915527344,76.64254760742188,71.74110412597656,0.6449999809265137,26.270000457763672,93.88999938964844,47.39146041870117,16.74106216430664
2020-09-30,165.25999450683594,25.27834129333496,40.220001220703125,75.94735717773438,71.55517578125,0.6769999861717224,26.3700008392334,93.88999938964844,47.12849044799805,16.780780792236328
2020-10-01,167.86000061035156,25.482858657836914,38.720001220703125,76.32133483886719,71.34139251708984,0.6769999861717224,26.700000762939453,93.70999908447266,47.04320526123047,16.99922752380371
2020-10-02,168.0800018310547,25.81826400756836,37.04999923706055,77.13157653808594,72.14080810546875,0.6959999799728394,27.6299991607666,93.83999633789062,47.37487030029297,17.207746505737305
2020-10-05,171.1999969482422,26.636337280273438,39.220001220703125,77.75484466552734,73.3027114868164,0.7620000243186951,27.959999084472656,93.51000213623047,48.18036651611328,17.336828231811523
2020-10-06,159.5399932861328,26.210939407348633,40.66999816894531,76.32133483886719,72.41036224365234,0.7419999837875366,29.479999542236328,93.83000183105469,47.76577377319336,17.04887580871582
2020-10-07,164.61000061035156,26.914480209350586,39.95000076293945,77.99454498291016,74.00914001464844,0.7850000262260437,28.059999465942383,93.62999725341797,49.040348052978516,17.525487899780273
